date,time,lat,lon,ele,sog,cog
2019-11-16,11:02:50.800,50.5508571,-2.4463196,91.74,0.67,91.38
2019-11-16,11:03:36.400,50.5508727,-2.4463144,96.92,0.58,166.03
2019-11-16,11:03:41.400,50.5508320,-2.4463140,97.53,0.69,190.26
2019-11-16,11:03:46.400,50.5507882,-2.4463212,97.53,1.29,201.78
2019-11-16,11:03:51.400,50.5507392,-2.4463307,97.53,1.78,194.52
2019-11-16,11:03:56.400,50.5506951,-2.4463390,97.53,1.49,192.22
2019-11-16,11:04:01.400,50.5506651,-2.4463943,97.53,1.69,292.45
2019-11-16,11:04:06.400,50.5506726,-2.4464760,97.53,0.98,300.50
2019-11-16,11:04:11.400,50.5507107,-2.4465462,97.23,0.91,300.36
2019-11-16,11:04:16.400,50.5507576,-2.4465944,97.23,0.75,320.97
2019-11-16,11:04:21.600,50.5507660,-2.4466576,97.53,1.79,289.44
2019-11-16,11:04:26.600,50.5508061,-2.4467159,97.23,1.55,323.48
2019-11-16,11:04:31.600,50.5508528,-2.4467727,96.62,1.38,331.77
2019-11-16,11:04:36.600,50.5508966,-2.4468284,96.31,1.01,316.60
2019-11-16,11:04:41.600,50.5509472,-2.4468812,96.01,1.36,346.31
2019-11-16,11:04:46.600,50.5510003,-2.4469166,95.40,1.38,331.64
2019-11-16,11:04:51.600,50.5510060,-2.4469868,95.40,1.35,263.64
2019-11-16,11:04:56.600,50.5510236,-2.4470533,95.09,1.99,304.02
2019-11-16,11:05:01.600,50.5510583,-2.4471068,94.79,0.51,301.45
2019-11-16,11:05:06.600,50.5510800,-2.4471435,94.79,1.00,320.62
2019-11-16,11:05:11.600,50.5511255,-2.4471748,94.48,0.81,337.77
2019-11-16,11:05:16.600,50.5511679,-2.4472155,94.18,0.67,320.30
2019-11-16,11:05:21.600,50.5511955,-2.4472625,94.18,1.19,293.95
2019-11-16,11:05:26.600,50.5512126,-2.4473297,94.48,1.17,299.25
2019-11-16,11:05:31.600,50.5512329,-2.4473994,94.48,0.84,301.43
2019-11-16,11:05:36.600,50.5512537,-2.4474620,94.48,0.51,301.23
2019-11-16,11:05:41.600,50.5512848,-2.4474972,94.48,0.58,295.70
2019-11-16,11:05:51.200,50.5513065,-2.4475465,95.09,1.39,294.74
2019-11-16,11:05:56.200,50.5513199,-2.4476047,95.40,0.47,320.86
2019-11-16,11:06:05.200,50.5513347,-2.4476609,95.40,1.40,285.51
2019-11-16,11:06:10.200,50.5513587,-2.4477167,95.70,0.88,314.44
2019-11-16,11:06:15.200,50.5513791,-2.4477778,95.70,1.38,278.72
2019-11-16,11:06:20.200,50.5513953,-2.4478538,95.70,1.17,297.69
2019-11-16,11:06:25.200,50.5514261,-2.4479120,95.09,1.56,315.82
2019-11-16,11:06:30.200,50.5514544,-2.4479759,94.79,1.65,299.94
2019-11-16,11:06:35.200,50.5514654,-2.4480438,94.48,1.18,281.24
2019-11-16,11:06:40.400,50.5514604,-2.4481033,94.79,0.70,248.13
2019-11-16,11:06:45.600,50.5514464,-2.4481559,95.70,0.93,246.95
2019-11-16,11:06:50.600,50.5514350,-2.4482131,96.31,1.17,270.50
2019-11-16,11:06:55.600,50.5514399,-2.4482769,96.62,0.77,300.86
2019-11-16,11:07:03.000,50.5514158,-2.4483093,96.62,0.78,218.99
